"book_name", "chapter_number", "chunk_list_id", "original_text_chunk", "original_text_chunk_char_count","summary_chunk","summary_text_chunk_char_count"
Sherlock Homes,10,1,"['The Lord St. Simonmarriage, and its curious termination, have long ceased to be a subject ofinterest in those exalted circles in which the unfortunate bridegroom moves.Fresh scandals have eclipsed it, and their more piquant details have drawn thegossips away from this four-year-old drama. As I have reason to believe,however, that the full facts have never been revealed to the general public,and as my friend Sherlock Holmes had a considerable share in clearing thematter up, I feel that no memoir of him would be complete without some littlesketch of this remarkable episode. It was a few weeks before my own marriage, during the days when I was stillsharing rooms with Holmes in Baker Street, that he came home from an afternoonstroll to find a letter on the table waiting for him. I had remained indoorsall day, for the weather had taken a sudden turn to rain, with high autumnalwinds, and the jezail bullet which I had brought back in one of my limbs as arelic of my Afghan campaign throbbed with dull persistence. With my body in oneeasy-chair and my legs upon another, I had surrounded myself with a cloud ofnewspapers until at last, saturated with the news of the day, I tossed them allaside and lay listless, watching the huge crest and monogram upon the envelopeupon the table and wondering lazily who my friend’s noble correspondentcould be. “Here is a very fashionable epistle,” I remarked as he entered.“Your morning letters, if I remember right, were from a fish-monger and atide-waiter.” “Yes, my correspondence has certainly the charm of variety,” heanswered, smiling, “and the humbler are usually the more interesting.This looks like one of those unwelcome social summonses which call upon a maneither to be bored or to lie.” He broke the seal and glanced over the contents. “Oh, come, it may prove to be something of interest, after all.” “Not social, then?” “No, distinctly professional.” “And from a noble client?” “One of the highest in England.” “My dear fellow, I congratulate you.” “I assure you, Watson, without affectation, that the status of my clientis a matter of less moment to me than the interest of his case. It is justpossible, however, that that also may not be wanting in this new investigation.You have been reading the papers diligently of late, have you not?” “It looks like it,” said I ruefully, pointing to a huge bundle inthe corner. “I have had nothing else to do.” “It is fortunate, for you will perhaps be able to post me up. I readnothing except the criminal news and the agony column. The latter is alwaysinstructive. But if you have followed recent events so closely you must haveread about Lord St. Simon and his wedding?” “Oh, yes, with the deepest interest.” “That is well. The letter which I hold in my hand is from Lord St. Simon.I will read it to you, and in return you must turn over these papers and let mehave whatever bears upon the matter. This is what he says:']",2921,"The narrator recounts the scandalous termination of Lord St. Simon's marriage. After years out of the spotlight, the event has reemerged due to the involvement of Sherlock Holmes in resolving the matter. The story is told from Dr. Watson's perspective during the time he was still living with Holmes. He receives a letter from a noble correspondent which is revealed to be Lord St. Simon. Holmes believes the letter could lead to a new investigation. He asks Watson, who has been keeping up with recent events through reading papers, about Lord St. Simon's wedding, which Watson admits to having deep interest in. Holmes asks Watson to turn over any paperwork related to the matter after reading Lord St. Simon's letter aloud.",726
Sherlock Homes,10,2,"['“‘MY DEAR MR. SHERLOCK HOLMES,—Lord Backwater tells methat I may place implicit reliance upon your judgment and discretion. I havedetermined, therefore, to call upon you and to consult you in reference to thevery painful event which has occurred in connection with my wedding. Mr.Lestrade, of Scotland Yard, is acting already in the matter, but he assures methat he sees no objection to your co-operation, and that he even thinks that itmight be of some assistance. I will call at four o’clock in theafternoon, and, should you have any other engagement at that time, I hope thatyou will postpone it, as this matter is of paramount importance. Yoursfaithfully, “‘ROBERT ST. SIMON.’ “It is dated from Grosvenor Mansions, written with a quill pen, and thenoble lord has had the misfortune to get a smear of ink upon the outer side ofhis right little finger,” remarked Holmes as he folded up the epistle. “He says four o’clock. It is three now. He will be here in anhour.” “Then I have just time, with your assistance, to get clear upon thesubject. Turn over those papers and arrange the extracts in their order oftime, while I take a glance as to who our client is.” He picked ared-covered volume from a line of books of reference beside the mantelpiece.“Here he is,” said he, sitting down and flattening it out upon hisknee. “‘Lord Robert Walsingham de Vere St. Simon, second sonof the Duke of Balmoral.’ Hum! ‘Arms: Azure, three caltrops inchief over a fess sable. Born in 1846.’ He’s forty-one years ofage, which is mature for marriage. Was Under-Secretary for the colonies in alate administration. The Duke, his father, was at one time Secretary forForeign Affairs. They inherit Plantagenet blood by direct descent, and Tudor onthe distaff side. Ha! Well, there is nothing very instructive in all this. Ithink that I must turn to you Watson, for something more solid.” “I have very little difficulty in finding what I want,” said I,“for the facts are quite recent, and the matter struck me as remarkable.I feared to refer them to you, however, as I knew that you had an inquiry onhand and that you disliked the intrusion of other matters.” “Oh, you mean the little problem of the Grosvenor Square furniture van.That is quite cleared up now—though, indeed, it was obvious from thefirst. Pray give me the results of your newspaper selections.” “Here is the first notice which I can find. It is in the personal columnof the Morning Post, and dates, as you see, some weeks back: ‘Amarriage has been arranged,’ it says, ‘and will, if rumour iscorrect, very shortly take place, between Lord Robert St. Simon, second son ofthe Duke of Balmoral, and Miss Hatty Doran, the only daughter of AloysiusDoran. Esq., of San Francisco, Cal., U.S.A.’ That is all.” “Terse and to the point,” remarked Holmes, stretching his long,thin legs towards the fire. “There was a paragraph amplifying this in one of the society papers of']",2910,"In a letter to Sherlock Holmes, Robert St. Simon seeks assistance with a distressing event related to his wedding. He mentions that Detective Lestrade from Scotland Yard is already involved but perceives no issue with Holmes' involvement, possibly proving helpful. He plans to visit Holmes at four o'clock. Following the analysis of the letter, Holmes learns that St. Simon is the second son of the Duke of Balmoral and once was Under-Secretary for the colonies. Watson then informs Holmes of a newspaper notice about the imminent wedding of St. Simon and Miss Hatty Doran, the daughter of a wealthy San Francisco man. Holmes responds by noting the succinctness of the information.",681
Sherlock Homes,10,3,"['the same week. Ah, here it is: ‘There will soon be a call for protectionin the marriage  market, for the present free-trade principle appears to tellheavily against our home product. One by one the management of the noble housesof Great Britain is passing into the hands of our fair cousins from across theAtlantic. An important addition has been made during the last week to the listof the prizes which have been borne away by these charming invaders. Lord St.Simon, who has shown himself for over twenty years proof against the littlegod’s arrows, has now definitely announced his approaching marriage withMiss Hatty Doran, the fascinating daughter of a California millionaire. MissDoran, whose graceful figure and striking face attracted much attention at theWestbury House festivities, is an only child, and it is currently reported thather dowry will run to considerably over the six figures, with expectancies forthe future. As it is an open secret that the Duke of Balmoral has beencompelled to sell his pictures within the last few years, and as Lord St. Simonhas no property of his own save the small estate of Birchmoor, it is obviousthat the Californian heiress is not the only gainer by an alliance which willenable her to make the easy and common transition from a Republican lady to aBritish peeress.’” “Anything else?” asked Holmes, yawning. “Oh, yes; plenty. Then there is another note in the Morning Postto say that the marriage would be an absolutely quiet one, that it would be atSt. George’s, Hanover Square, that only half a dozen intimate friendswould be invited, and that the party would return to the furnished house atLancaster Gate which has been taken by Mr. Aloysius Doran. Two dayslater—that is, on Wednesday last—there is a curt announcement thatthe wedding had taken place, and that the honeymoon would be passed at LordBackwater’s place, near Petersfield. Those are all the notices whichappeared before the disappearance of the bride.” “Before the what?” asked Holmes with a start. “The vanishing of the lady.” “When did she vanish, then?” “At the wedding breakfast.” “Indeed. This is more interesting than it promised to be; quite dramatic,in fact.” “Yes; it struck me as being a little out of the common.” “They often vanish before the ceremony, and occasionally during thehoneymoon; but I cannot call to mind anything quite so prompt as this. Pray letme have the details.” “I warn you that they are very incomplete.” “Perhaps we may make them less so.” “Such as they are, they are set forth in a single article of a morningpaper of yesterday, which I will read to you. It is headed, ‘SingularOccurrence at a Fashionable Wedding’: “‘The family of Lord Robert St. Simon has been thrown intothe greatest consternation by the strange and painful episodes which have takenplace in connection with his wedding. The ceremony, as shortly announced in the']",2881,"The narrator reads out an article about Lord St. Simon who has recently announced his marriage to Miss Hatty Doran, daughter of a Californian millionaire. The article talks about the massive dowry of the bride and suggests a financial motive for Lord St. Simon to marry. There was another note stating the wedding would be intimate and quiet. It was later announced in a newspaper that the bride had vanished during the wedding breakfast. The story aroused interest due to the unusual occurrence. Holmes is then asked to look into these incomplete details.",556
Sherlock Homes,10,4,"['papers of yesterday, occurred on the previous morning; but it is only now thatit has been possible to confirm the strange rumours which have been sopersistently floating about. In spite of the attempts of the friends to hushthe matter up, so much public attention has now been drawn to it that no goodpurpose can be served by affecting to disregard what is a common subject forconversation. “‘The ceremony, which was performed at St. George’s,Hanover Square, was a very quiet one, no one being present save the father ofthe bride, Mr. Aloysius Doran, the Duchess of Balmoral, Lord Backwater, LordEustace and Lady Clara St. Simon (the younger brother and sister of thebridegroom), and Lady Alicia Whittington. The whole party proceeded afterwardsto the house of Mr. Aloysius Doran, at Lancaster Gate, where breakfast had beenprepared. It appears that some little trouble was caused by a woman, whose namehas not been ascertained, who endeavoured to force her way into the house afterthe bridal party, alleging that she had some claim upon Lord St. Simon. It wasonly after a painful and prolonged scene that she was ejected by the butler andthe footman. The bride, who had fortunately entered the house before thisunpleasant interruption, had sat down to breakfast with the rest, when shecomplained of a sudden indisposition and retired to her room. Her prolongedabsence having caused some comment, her father followed her, but learned fromher maid that she had only come up to her chamber for an instant, caught up anulster and bonnet, and hurried down to the passage. One of the footmen declaredthat he had seen a lady leave the house thus apparelled, but had refused tocredit that it was his mistress, believing her to be with the company. Onascertaining that his daughter had disappeared, Mr. Aloysius Doran, inconjunction with the bridegroom, instantly put themselves in communication withthe police, and very energetic inquiries are being made, which will probablyresult in a speedy clearing up of this very singular business. Up to a latehour last night, however, nothing had transpired as to the whereabouts of themissing lady. There are rumours of foul play in the matter, and it is said thatthe police have caused the arrest of the woman who had caused the originaldisturbance, in the belief that, from jealousy or some other motive, she mayhave been concerned in the strange disappearance of thebride.’” “And is that all?” “Only one little item in another of the morning papers, but it is asuggestive one.” “And it is—” “That Miss Flora Millar, the lady who had caused the disturbance, hasactually been arrested. It appears that she was formerly a danseuse atthe Allegro, and that she has known the bridegroom for some years. There are nofurther particulars, and the whole case is in your hands now—so far as ithas been set forth in the public press.” “And an exceedingly interesting case it appears to be. I would not have']",2932,"The papers revealed that a quiet wedding ceremony took place at St. George’s, Hanover Square, attended by a small group of notable figures. The party went to the house of the bride’s father, Mr. Aloysius Doran, in Lancaster Gate, for a breakfast that was disrupted by a woman claiming to have a connection to the groom, Lord St. Simon. The woman was forcibly ejected from the premises. Meanwhile, the bride complained of feeling unwell and went to her room, but was soon discovered to have left the house entirely. The missing bride's father and groom immediately contacted the police, but the bride's whereabouts remain unknown. There are suspicions of foul play and the woman who caused the disruption, identified as former danseuse Miss Flora Millar, has been arrested. Details about the case have been sparse, save for what has been reported in the morning papers.",868
Sherlock Homes,10,5,"['missed it for worlds. But there is a ring at the bell, Watson, and as the clockmakes it a few minutes after four, I have no doubt that this will prove to beour noble client. Do not dream of going, Watson, for I very much prefer havinga witness, if only as a check to my own memory.” “Lord Robert St. Simon,” announced our page-boy, throwing open thedoor. A gentleman entered, with a pleasant, cultured face, high-nosed and pale,with something perhaps of petulance about the mouth, and with the steady,well-opened eye of a man whose pleasant lot it had ever been to command and tobe obeyed. His manner was brisk, and yet his general appearance gave an undueimpression of age, for he had a slight forward stoop and a little bend of theknees as he walked. His hair, too, as he swept off his very curly-brimmed hat,was grizzled round the edges and thin upon the top. As to his dress, it wascareful to the verge of foppishness, with high collar, black frock-coat, whitewaistcoat, yellow gloves, patent-leather shoes, and light-coloured gaiters. Headvanced slowly into the room, turning his head from left to right, andswinging in his right hand the cord which held his golden eyeglasses. “Good-day, Lord St. Simon,” said Holmes, rising and bowing.“Pray take the basket-chair. This is my friend and colleague, Dr. Watson.Draw up a little to the fire, and we will talk this matter over.” “A most painful matter to me, as you can most readily imagine, Mr.Holmes. I have been cut to the quick. I understand that you have alreadymanaged several delicate cases of this sort, sir, though I presume that theywere hardly from the same class of society.” “No, I am descending.” “I beg pardon.” “My last client of the sort was a king.” “Oh, really! I had no idea. And which king?” “The King of Scandinavia.” “What! Had he lost his wife?” “You can understand,” said Holmes suavely, “that I extend tothe affairs of my other clients the same secrecy which I promise to you inyours.” “Of course! Very right! very right! I’m sure I beg pardon. As to myown case, I am ready to give you any information which may assist you informing an opinion.” “Thank you. I have already learned all that is in the public prints,nothing more. I presume that I may take it as correct—this article, forexample, as to the disappearance of the bride.” Lord St. Simon glanced over it. “Yes, it is correct, as far as itgoes.” “But it needs a great deal of supplementing before anyone could offer anopinion. I think that I may arrive at my facts most directly by questioningyou.” “Pray do so.” “When did you first meet Miss Hatty Doran?” “In San Francisco, a year ago.” “You were travelling in the States?” “Yes.” “Did you become engaged then?” “No.” “But you were on a friendly footing?” “I was amused by her society, and she could see that I was amused.” “Her father is very rich?” “He is said to be the richest man on the Pacific slope.”']",2896,"Detective Sherlock Holmes and Dr. Watson are visited by Lord Robert St. Simon, a gentleman of rank and prestige. He appears to be older than his years, with a proud, commanding demeanour. He seeks Holmes's assistance in a personal matter regarding a mysterious disappearance. His last client of similar circumstance was the King of Scandinavia, a fact that doesn't intimidate Lord St. Simon. Holmes tactfully reminds his new client of his strong ethics regarding client confidentiality. Lord St. Simon assures Holmes’s discretion and prepares to shed light on his case: the disappearance of Miss Hatty Doran, a wealthy American woman whom he met in San Francisco. Holmes is keen on gaining more information in order to form his opinion on the case.",748
Sherlock Homes,10,6,"['“And how did he make his money?” “In mining. He had nothing a few years ago. Then he struck gold, investedit, and came up by leaps and bounds.” “Now, what is your own impression as to the young lady’s—yourwife’s character?” The nobleman swung his glasses a little faster and stared down into the fire.“You see, Mr. Holmes,” said he, “my wife was twenty beforeher father became a rich man. During that time she ran free in a mining campand wandered through woods or mountains, so that her education has come fromNature rather than from the schoolmaster. She is what we call in England atomboy, with a strong nature, wild and free, unfettered by any sort oftraditions. She is impetuous—volcanic, I was about to say. She is swiftin making up her mind and fearless in carrying out her resolutions. On theother hand, I would not have given her the name which I have the honour tobear”—he gave a little stately cough—“had I not thoughther to be at bottom a noble woman. I believe that she is capable of heroicself-sacrifice and that anything dishonourable would be repugnant toher.” “Have you her photograph?” “I brought this with me.” He opened a locket and showed us the fullface of a very lovely woman. It was not a photograph but an ivory miniature,and the artist had brought out the full effect of the lustrous black hair, thelarge dark eyes, and the exquisite mouth. Holmes gazed long and earnestly atit. Then he closed the locket and handed it back to Lord St. Simon. “The young lady came to London, then, and you renewed youracquaintance?” “Yes, her father brought her over for this last London season. I met herseveral times, became engaged to her, and have now married her.” “She brought, I understand, a considerable dowry?” “A fair dowry. Not more than is usual in my family.” “And this, of course, remains to you, since the marriage is a faitaccompli?” “I really have made no inquiries on the subject.” “Very naturally not. Did you see Miss Doran on the day before thewedding?” “Yes.” “Was she in good spirits?” “Never better. She kept talking of what we should do in our futurelives.” “Indeed! That is very interesting. And on the morning of thewedding?” “She was as bright as possible—at least until after theceremony.” “And did you observe any change in her then?” “Well, to tell the truth, I saw then the first signs that I had ever seenthat her temper was just a little sharp. The incident however, was too trivialto relate and can have no possible bearing upon the case.” “Pray let us have it, for all that.” “Oh, it is childish. She dropped her bouquet as we went towards thevestry. She was passing the front pew at the time, and it fell over into thepew. There was a moment’s delay, but the gentleman in the pew handed itup to her again, and it did not appear to be the worse for the fall. Yet when Ispoke to her of the matter, she answered me abruptly; and in the carriage, on']",2892,"Mr. Holmes has a conversation with a rich nobleman whose wife grew up in a mining camp before her father became rich. Having been brought up by nature, the wife is impulsive, fearless, strong-willed, and detests anything dishonorable. He describes her as noble and capable of huge sacrifices. The nobleman presents Holmes with a locket containing a miniature of his wife. Speaking about their relationship, the nobleman says they met in London, got engaged, and are now married. The discussion also revealed that she came with a fair dowry. The nobleman recalls an incident that happened on their wedding day when his wife's temperament abruptly changed, but he believes it's insignificant.",690
Sherlock Homes,10,7,"['our way home, she seemed absurdly agitated over this trifling cause.” “Indeed! You say that there was a gentleman in the pew. Some of thegeneral public were present, then?” “Oh, yes. It is impossible to exclude them when the church isopen.” “This gentleman was not one of your wife’s friends?” “No, no; I call him a gentleman by courtesy, but he was quite acommon-looking person. I hardly noticed his appearance. But really I think thatwe are wandering rather far from the point.” “Lady St. Simon, then, returned from the wedding in a less cheerful frameof mind than she had gone to it. What did she do on re-entering herfather’s house?” “I saw her in conversation with her maid.” “And who is her maid?” “Alice is her name. She is an American and came from California withher.” “A confidential servant?” “A little too much so. It seemed to me that her mistress allowed her totake great liberties. Still, of course, in America they look upon these thingsin a different way.” “How long did she speak to this Alice?” “Oh, a few minutes. I had something else to think of.” “You did not overhear what they said?” “Lady St. Simon said something about ‘jumping a claim.’ Shewas accustomed to use slang of the kind. I have no idea what she meant.” “American slang is very expressive sometimes. And what did your wife dowhen she finished speaking to her maid?” “She walked into the breakfast-room.” “On your arm?” “No, alone. She was very independent in little matters like that. Then,after we had sat down for ten minutes or so, she rose hurriedly, muttered somewords of apology, and left the room. She never came back.” “But this maid, Alice, as I understand, deposes that she went to herroom, covered her bride’s dress with a long ulster, put on a bonnet, andwent out.” “Quite so. And she was afterwards seen walking into Hyde Park in companywith Flora Millar, a woman who is now in custody, and who had already made adisturbance at Mr. Doran’s house that morning.” “Ah, yes. I should like a few particulars as to this young lady, and yourrelations to her.” Lord St. Simon shrugged his shoulders and raised his eyebrows. “We havebeen on a friendly footing for some years—I may say on a veryfriendly footing. She used to be at the Allegro. I have not treated herungenerously, and she had no just cause of complaint against me, but you knowwhat women are, Mr. Holmes. Flora was a dear little thing, but exceedinglyhot-headed and devotedly attached to me. She wrote me dreadful letters when sheheard that I was about to be married, and, to tell the truth, the reason why Ihad the marriage celebrated so quietly was that I feared lest there might be ascandal in the church. She came to Mr. Doran’s door just after wereturned, and she endeavoured to push her way in, uttering very abusiveexpressions towards my wife, and even threatening her, but I had foreseen the']",2854,"Lord St. Simon, whose wife, Lady St. Simon, disappeared after their wedding, is speaking to Mr. Holmes. He describes how his wife seemed disturbed after the wedding and confided in her maid, Alice, who also disappeared afterwards. She was later spotted with Flora Millar, a woman with whom St. Simon had a close relationship and who caused a disturbance at his residence earlier. St. Simon explains that his hushed wedding was due to fear of potential scandal from Flora, who was very upset about his upcoming marriage. St. Simon last saw his wife when she left the breakfast-room, after which she didn't return.",612
Sherlock Homes,10,8,"['possibility of something of the sort, and I had two police fellows there inprivate clothes, who soon pushed her out again. She was quiet when she saw thatthere was no good in making a row.” “Did your wife hear all this?” “No, thank goodness, she did not.” “And she was seen walking with this very woman afterwards?” “Yes. That is what Mr. Lestrade, of Scotland Yard, looks upon as soserious. It is thought that Flora decoyed my wife out and laid some terribletrap for her.” “Well, it is a possible supposition.” “You think so, too?” “I did not say a probable one. But you do not yourself look upon this aslikely?” “I do not think Flora would hurt a fly.” “Still, jealousy is a strange transformer of characters. Pray what isyour own theory as to what took place?” “Well, really, I came to seek a theory, not to propound one. I have givenyou all the facts. Since you ask me, however, I may say that it has occurred tome as possible that the excitement of this affair, the consciousness that shehad made so immense a social stride, had the effect of causing some littlenervous disturbance in my wife.” “In short, that she had become suddenly deranged?” “Well, really, when I consider that she has turned her back—I willnot say upon me, but upon so much that many have aspired to withoutsuccess—I can hardly explain it in any other fashion.” “Well, certainly that is also a conceivable hypothesis,” saidHolmes, smiling. “And now, Lord St. Simon, I think that I have nearly allmy data. May I ask whether you were seated at the breakfast-table so that youcould see out of the window?” “We could see the other side of the road and the Park.” “Quite so. Then I do not think that I need to detain you longer. I shallcommunicate with you.” “Should you be fortunate enough to solve this problem,” said ourclient, rising. “I have solved it.” “Eh? What was that?” “I say that I have solved it.” “Where, then, is my wife?” “That is a detail which I shall speedily supply.” Lord St. Simon shook his head. “I am afraid that it will take wiser headsthan yours or mine,” he remarked, and bowing in a stately, old-fashionedmanner he departed. “It is very good of Lord St. Simon to honour my head by putting it on alevel with his own,” said Sherlock Holmes, laughing. “I think thatI shall have a whisky and soda and a cigar after all this cross-questioning. Ihad formed my conclusions as to the case before our client came into theroom.” “My dear Holmes!” “I have notes of several similar cases, though none, as I remarkedbefore, which were quite as prompt. My whole examination served to turn myconjecture into a certainty. Circumstantial evidence is occasionally veryconvincing, as when you find a trout in the milk, to quote Thoreau’sexample.” “But I have heard all that you have heard.” “Without, however, the knowledge of pre-existing cases which serves me so']",2845,"Sherlock Holmes and Dr. Watson are in conversation with Lord St. Simon about his wife's strange behavior, specifically her association with a woman named Flora. St. Simon suspects Flora has laid a trap or influenced his wife negatively but also suggests that his wife's recent social rise could have led to nervous distress. Holmes offers theories and listens intently, ultimately announcing that he has solved the case, promising to provide details soon. Despite this, St. Simon seems skeptical and departs. Holmes ends the conversation by saying he had deduced his conclusions before the client had even arrived, based on his extensive knowledge of similar cases.",665
Sherlock Homes,10,9,"['well. There was a parallel instance in Aberdeen some years back, and somethingon very much the same lines at Munich the year after the Franco-Prussian War.It is one of these cases—but, hullo, here is Lestrade! Good-afternoon,Lestrade! You will find an extra tumbler upon the sideboard, and there arecigars in the box.” The official detective was attired in a pea-jacket and cravat, which gave him adecidedly nautical appearance, and he carried a black canvas bag in his hand.With a short greeting he seated himself and lit the cigar which had beenoffered to him. “What’s up, then?” asked Holmes with a twinkle in his eye.“You look dissatisfied.” “And I feel dissatisfied. It is this infernal St. Simon marriage case. Ican make neither head nor tail of the business.” “Really! You surprise me.” “Who ever heard of such a mixed affair? Every clue seems to slip throughmy fingers. I have been at work upon it all day.” “And very wet it seems to have made you,” said Holmes laying hishand upon the arm of the pea-jacket. “Yes, I have been dragging the Serpentine.” “In Heaven’s name, what for?” “In search of the body of Lady St. Simon.” Sherlock Holmes leaned back in his chair and laughed heartily. “Have you dragged the basin of Trafalgar Square fountain?” heasked. “Why? What do you mean?” “Because you have just as good a chance of finding this lady in the oneas in the other.” Lestrade shot an angry glance at my companion. “I suppose you know allabout it,” he snarled. “Well, I have only just heard the facts, but my mind is made up.” “Oh, indeed! Then you think that the Serpentine plays no part in thematter?” “I think it very unlikely.” “Then perhaps you will kindly explain how it is that we found this init?” He opened his bag as he spoke, and tumbled onto the floor awedding-dress of watered silk, a pair of white satin shoes and a bride’swreath and veil, all discoloured and soaked in water. “There,” saidhe, putting a new wedding-ring upon the top of the pile. “There is alittle nut for you to crack, Master Holmes.” “Oh, indeed!” said my friend, blowing blue rings into the air.“You dragged them from the Serpentine?” “No. They were found floating near the margin by a park-keeper. They havebeen identified as her clothes, and it seemed to me that if the clothes werethere the body would not be far off.” “By the same brilliant reasoning, every man’s body is to be foundin the neighbourhood of his wardrobe. And pray what did you hope to arrive atthrough this?” “At some evidence implicating Flora Millar in the disappearance.” “I am afraid that you will find it difficult.” “Are you, indeed, now?” cried Lestrade with some bitterness.“I am afraid, Holmes, that you are not very practical with yourdeductions and your inferences. You have made two blunders in as many minutes.This dress does implicate Miss Flora Millar.” “And how?” “In the dress is a pocket. In the pocket is a card-case. In the card-case']",2918,"This is a story about Sherlock Holmes and a detective named Lestrade who are discussing the mysterious case of Lady St. Simon's disappearance. Lestrade presents evidence that he believes implicates a woman named Flora Millar, including a wedding dress, shoes and a veil found floating near the waters of Serpentine lake. Holmes dismisses Lestrade's deductions and criticizes his blunders, implying that the evidence does not necessarily lead to the conclusion that Lestrade has drawn.",484
Sherlock Homes,10,10,"['is a note. And here is the very note.” He slapped it down upon the tablein front of him. “Listen to this: ‘You will see me when all isready. Come at once. F. H. M.’ Now my theory all along has been that LadySt. Simon was decoyed away by Flora Millar, and that she, with confederates, nodoubt, was responsible for her disappearance. Here, signed with her initials,is the very note which was no doubt quietly slipped into her hand at the doorand which lured her within their reach.” “Very good, Lestrade,” said Holmes, laughing. “You really arevery fine indeed. Let me see it.” He took up the paper in a listless way,but his attention instantly became riveted, and he gave a little cry ofsatisfaction. “This is indeed important,” said he. “Ha! you find it so?” “Extremely so. I congratulate you warmly.” Lestrade rose in his triumph and bent his head to look. “Why,” heshrieked, “you’re looking at the wrong side!” “On the contrary, this is the right side.” “The right side? You’re mad! Here is the note written in pencilover here.” “And over here is what appears to be the fragment of a hotel bill, whichinterests me deeply.” “There’s nothing in it. I looked at it before,” saidLestrade. “‘Oct. 4th, rooms 8s., breakfast 2s.6d., cocktail 1s., lunch 2s. 6d., glass sherry,8d.’ I see nothing in that.” “Very likely not. It is most important, all the same. As to the note, itis important also, or at least the initials are, so I congratulate youagain.” “I’ve wasted time enough,” said Lestrade, rising. “Ibelieve in hard work and not in sitting by the fire spinning fine theories.Good-day, Mr. Holmes, and we shall see which gets to the bottom of the matterfirst.” He gathered up the garments, thrust them into the bag, and madefor the door. “Just one hint to you, Lestrade,” drawled Holmes before his rivalvanished; “I will tell you the true solution of the matter. Lady St.Simon is a myth. There is not, and there never has been, any suchperson.” Lestrade looked sadly at my companion. Then he turned to me, tapped hisforehead three times, shook his head solemnly, and hurried away. He had hardly shut the door behind him when Holmes rose to put on his overcoat.“There is something in what the fellow says about outdoor work,” heremarked, “so I think, Watson, that I must leave you to your papers for alittle.” It was after five o’clock when Sherlock Holmes left me, but I had no timeto be lonely, for within an hour there arrived a confectioner’s man witha very large flat box. This he unpacked with the help of a youth whom he hadbrought with him, and presently, to my very great astonishment, a quiteepicurean little cold supper began to be laid out upon our humble lodging-housemahogany. There were a couple of brace of cold woodcock, a pheasant, a pâtéde foie gras pie with a group of ancient and cobwebby bottles. Having laidout all these luxuries, my two visitors vanished away, like the genii of the']",2905,"Sherlock Holmes and Lestrade, a rival detective, assess a note related to the disappearance of Lady St. Simon, theorized to have been lured away by Flora Millar. The note, signed ""F.H.M,"" appears to confirm Lestrade's theory. However, Sherlock pays more attention to another side of the note - a seemingly unremarkable hotel bill. Sherlock believes both the note and the hotel bill hold significance. Despite Lestrade's skepticism, Sherlock insists on his theory and eventually dismisses Lady St. Simon as a myth, leaving Lestrade perplexed. After Lestrade leaves, Sherlock decides to take a short break, leaving Watson alone. Soon afterward, a delivery man arrives with an elaborate cold supper.",696
