"book_name", "chapter_number", "chunk_list_id", "original_text_chunk", "original_text_chunk_char_count","summary_chunk","summary_text_chunk_char_count"
Sherlock Homes,2,1,"['I hadcalled upon my friend, Mr. Sherlock Holmes, one day in the autumn of last yearand found him in deep conversation with a very stout, florid-faced, elderlygentleman with fiery red hair. With an apology for my intrusion, I was about towithdraw when Holmes pulled me abruptly into the room and closed the doorbehind me. “You could not possibly have come at a better time, my dearWatson,” he said cordially. “I was afraid that you were engaged.” “So I am. Very much so.” “Then I can wait in the next room.” “Not at all. This gentleman, Mr. Wilson, has been my partner and helperin many of my most successful cases, and I have no doubt that he will be of theutmost use to me in yours also.” The stout gentleman half rose from his chair and gave a bob of greeting, with aquick little questioning glance from his small fat-encircled eyes. “Try the settee,” said Holmes, relapsing into his armchair andputting his fingertips together, as was his custom when in judicial moods.“I know, my dear Watson, that you share my love of all that is bizarreand outside the conventions and humdrum routine of everyday life. You haveshown your relish for it by the enthusiasm which has prompted you to chronicle,and, if you will excuse my saying so, somewhat to embellish so many of my ownlittle adventures.” “Your cases have indeed been of the greatest interest to me,” Iobserved. “You will remember that I remarked the other day, just before we wentinto the very simple problem presented by Miss Mary Sutherland, that forstrange effects and extraordinary combinations we must go to life itself, whichis always far more daring than any effort of the imagination.” “A proposition which I took the liberty of doubting.” “You did, Doctor, but none the less you must come round to my view, forotherwise I shall keep on piling fact upon fact on you until your reason breaksdown under them and acknowledges me to be right. Now, Mr. Jabez Wilson here hasbeen good enough to call upon me this morning, and to begin a narrative whichpromises to be one of the most singular which I have listened to for some time.You have heard me remark that the strangest and most unique things are veryoften connected not with the larger but with the smaller crimes, andoccasionally, indeed, where there is room for doubt whether any positive crimehas been committed. As far as I have heard, it is impossible for me to saywhether the present case is an instance of crime or not, but the course ofevents is certainly among the most singular that I have ever listened to.Perhaps, Mr. Wilson, you would have the great kindness to recommence yournarrative. I ask you not merely because my friend Dr. Watson has not heard theopening part but also because the peculiar nature of the story makes me anxiousto have every possible detail from your lips. As a rule, when I have heard someslight indication of the course of events, I am able to guide myself by the']",2913,"The narrator, Watson, visits his friend Sherlock Holmes and finds him with a stout, red-haired man named Mr. Wilson. Despite Watson's initial intention to leave, Holmes insists that he stay as Wilson has been a useful partner in his past cases. Holmes asserts his belief that everyday life is far more intriguing than imagination. He refers to the case of Mr. Wilson as a particularly unique story and suggests that it may be related to a minor crime. Holmes then asks Wilson to recount his story, in part for Watson's benefit, but also due to his own interest in understanding every detail of an unusual case.",610
Sherlock Homes,2,2,"['thousands of other similar cases which occur to my memory. In the presentinstance I am forced to admit that the facts are, to the best of my belief,unique.” The portly client puffed out his chest with an appearance of some little prideand pulled a dirty and wrinkled newspaper from the inside pocket of hisgreatcoat. As he glanced down the advertisement column, with his head thrustforward and the paper flattened out upon his knee, I took a good look at theman and endeavoured, after the fashion of my companion, to read the indicationswhich might be presented by his dress or appearance. I did not gain very much, however, by my inspection. Our visitor bore everymark of being an average commonplace British tradesman, obese, pompous, andslow. He wore rather baggy grey shepherd’s check trousers, a notover-clean black frock-coat, unbuttoned in the front, and a drab waistcoat witha heavy brassy Albert chain, and a square pierced bit of metal dangling down asan ornament. A frayed top-hat and a faded brown overcoat with a wrinkled velvetcollar lay upon a chair beside him. Altogether, look as I would, there wasnothing remarkable about the man save his blazing red head, and the expressionof extreme chagrin and discontent upon his features. Sherlock Holmes’ quick eye took in my occupation, and he shook his headwith a smile as he noticed my questioning glances. “Beyond the obviousfacts that he has at some time done manual labour, that he takes snuff, that heis a Freemason, that he has been in China, and that he has done a considerableamount of writing lately, I can deduce nothing else.” Mr. Jabez Wilson started up in his chair, with his forefinger upon the paper,but his eyes upon my companion. “How, in the name of good-fortune, did you know all that, Mr.Holmes?” he asked. “How did you know, for example, that I didmanual labour. It’s as true as gospel, for I began as a ship’scarpenter.” “Your hands, my dear sir. Your right hand is quite a size larger thanyour left. You have worked with it, and the muscles are more developed.” “Well, the snuff, then, and the Freemasonry?” “I won’t insult your intelligence by telling you how I read that,especially as, rather against the strict rules of your order, you use anarc-and-compass breastpin.” “Ah, of course, I forgot that. But the writing?” “What else can be indicated by that right cuff so very shiny for fiveinches, and the left one with the smooth patch near the elbow where you rest itupon the desk?” “Well, but China?” “The fish that you have tattooed immediately above your right wrist couldonly have been done in China. I have made a small study of tattoo marks andhave even contributed to the literature of the subject. That trick of stainingthe fishes’ scales of a delicate pink is quite peculiar to China. When,in addition, I see a Chinese coin hanging from your watch-chain, the matterbecomes even more simple.”']",2886,"Sherlock Holmes amazes a portly, unremarkable visitor with his deduction skills. The visitor, Mr. Jabez Wilson, is visibly impressed as Holmes conjectures, from just his appearance, that he had been a manual labourer, used snuff, was a freemason, had been to China, and had done a lot of writing recently. When questioned about how he figured all this out, Holmes explains his observations such as the size difference in his hands, wear on his cuffs, a particular tattoo only found in China, and a freemason symbol in view.",523
Sherlock Homes,2,3,"['becomes even more simple.” Mr. Jabez Wilson laughed heavily. “Well, I never!” said he.“I thought at first that you had done something clever, but I see thatthere was nothing in it after all.” “I begin to think, Watson,” said Holmes, “that I make amistake in explaining. ‘Omne ignotum pro magnifico,’ youknow, and my poor little reputation, such as it is, will suffer shipwreck if Iam so candid. Can you not find the advertisement, Mr. Wilson?” “Yes, I have got it now,” he answered with his thick red fingerplanted halfway down the column. “Here it is. This is what began it all.You just read it for yourself, sir.” I took the paper from him and read as follows: “TO THE RED-HEADED LEAGUE: On account of the bequest of the late EzekiahHopkins, of Lebanon, Pennsylvania, U.S.A., there is now another vacancy openwhich entitles a member of the League to a salary of £ 4 a week for purelynominal services. All red-headed men who are sound in body and mind and abovethe age of twenty-one years, are eligible. Apply in person on Monday, at eleveno’clock, to Duncan Ross, at the offices of the League, 7 Pope’sCourt, Fleet Street.” “What on earth does this mean?” I ejaculated after I had twice readover the extraordinary announcement. Holmes chuckled and wriggled in his chair, as was his habit when in highspirits. “It is a little off the beaten track, isn’t it?”said he. “And now, Mr. Wilson, off you go at scratch and tell us allabout yourself, your household, and the effect which this advertisement hadupon your fortunes. You will first make a note, Doctor, of the paper and thedate.” “It is The Morning Chronicle of April 27, 1890. Just two monthsago.” “Very good. Now, Mr. Wilson?” “Well, it is just as I have been telling you, Mr. Sherlock Holmes,”said Jabez Wilson, mopping his forehead; “I have a smallpawnbroker’s business at Coburg Square, near the City. It’s not avery large affair, and of late years it has not done more than just give me aliving. I used to be able to keep two assistants, but now I only keep one; andI would have a job to pay him but that he is willing to come for half wages soas to learn the business.” “What is the name of this obliging youth?” asked Sherlock Holmes. “His name is Vincent Spaulding, and he’s not such a youth, either.It’s hard to say his age. I should not wish a smarter assistant, Mr.Holmes; and I know very well that he could better himself and earn twice what Iam able to give him. But, after all, if he is satisfied, why should I put ideasin his head?” “Why, indeed? You seem most fortunate in having an employé whocomes under the full market price. It is not a common experience amongemployers in this age. I don’t know that your assistant is not asremarkable as your advertisement.” “Oh, he has his faults, too,” said Mr. Wilson. “Never wassuch a fellow for photography. Snapping away with a camera when he ought to be']",2871,"In this passage, Sherlock Holmes is discussing a case with a client, Mr. Jabez Wilson, and Dr. Watson. Wilson shares an advertisement he came across for a job exclusively for red-headed men paying a salary of £4 a week for nominal services. The address leads to the Red-Headed League's offices. Confused, Holmes asks Mr. Wilson to share more personal details about himself, his business, and how the ad has impacted him. Wilson reveals he runs a pawnbroker's business and has an assistant named Vincent Spaulding who worked for half the usual wages. Holmes finds the assistant as fascinating as the ad, suggesting that low-wage workers are rare in their time. The conversation reveals that Spaulding has a strong interest in photography.",737
Sherlock Homes,2,4,"['improving his mind, and then diving down into the cellar like a rabbit into itshole to develop his pictures. That is his main fault, but on the wholehe’s a good worker. There’s no vice in him.” “He is still with you, I presume?” “Yes, sir. He and a girl of fourteen, who does a bit of simple cookingand keeps the place clean—that’s all I have in the house, for I ama widower and never had any family. We live very quietly, sir, the three of us;and we keep a roof over our heads and pay our debts, if we do nothing more. “The first thing that put us out was that advertisement. Spaulding, hecame down into the office just this day eight weeks, with this very paper inhis hand, and he says: “‘I wish to the Lord, Mr. Wilson, that I was a red-headedman.’ “‘Why that?’ I asks. “‘Why,’ says he, ‘here’s another vacancy onthe League of the Red-headed Men. It’s worth quite a little fortune toany man who gets it, and I understand that there are more vacancies than thereare men, so that the trustees are at their wits’ end what to do with themoney. If my hair would only change colour, here’s a nice little crib allready for me to step into.’ “‘Why, what is it, then?’ I asked. You see, Mr. Holmes,I am a very stay-at-home man, and as my business came to me instead of myhaving to go to it, I was often weeks on end without putting my foot over thedoor-mat. In that way I didn’t know much of what was going on outside,and I was always glad of a bit of news. “‘Have you never heard of the League of the Red-headedMen?’ he asked with his eyes open. “‘Never.’ “‘Why, I wonder at that, for you are eligible yourself forone of the vacancies.’ “‘And what are they worth?’ I asked. “‘Oh, merely a couple of hundred a year, but the work isslight, and it need not interfere very much with one’s otheroccupations.’ “Well, you can easily think that that made me prick up my ears, for thebusiness has not been over good for some years, and an extra couple of hundredwould have been very handy. “‘Tell me all about it,’ said I. “‘Well,’ said he, showing me the advertisement,‘you can see for yourself that the League has a vacancy, and there is theaddress where you should apply for particulars. As far as I can make out, theLeague was founded by an American millionaire, Ezekiah Hopkins, who was verypeculiar in his ways. He was himself red-headed, and he had a great sympathyfor all red-headed men; so, when he died, it was found that he had left hisenormous fortune in the hands of trustees, with instructions to apply theinterest to the providing of easy berths to men whose hair is of that colour.From all I hear it is splendid pay and very little to do.’ “‘But,’ said I, ‘there would be millions ofred-headed men who would apply.’ “‘Not so many as you might think,’ he answered.‘You see it is really confined to Londoners, and to grown men. ThisAmerican had started from London when he was young, and he wanted to do the old']",2911,"The passage discusses a man named Spaulding, who works for a quiet, widowed man named Mr. Wilson. Spaulding is described as an avid photographer and his only fault lies in his inclination to disappear into his cellar to develop his photos. The household also includes a 14-year-old girl assisting with simple cooking and cleaning chores. Spaulding reveals about an advertisement for the 'League of the Red-headed Men' to Mr. Wilson. It is a peculiar setup that awards a considerably profitable position to red-headed men, established by an eccentric, deceased American millionaire who had a fascination for people sharing his red-hair trait. Mr Wilson shows interest in the opportunity as he could use the extra fortune, considering the state of his business. As Mr. Wilson understands, the opportunity only caters to grown, red-headed men from London.",852
Sherlock Homes,2,5,"['town a good turn. Then, again, I have heard it is no use your applying if yourhair is light red, or dark red, or anything but real bright, blazing, fieryred. Now, if you cared to apply, Mr. Wilson, you would just walk in; butperhaps it would hardly be worth your while to put yourself out of the way forthe sake of a few hundred pounds.’ “Now, it is a fact, gentlemen, as you may see for yourselves, that myhair is of a very full and rich tint, so that it seemed to me that if there wasto be any competition in the matter I stood as good a chance as any man that Ihad ever met. Vincent Spaulding seemed to know so much about it that I thoughthe might prove useful, so I just ordered him to put up the shutters for the dayand to come right away with me. He was very willing to have a holiday, so weshut the business up and started off for the address that was given us in theadvertisement. “I never hope to see such a sight as that again, Mr. Holmes. From north,south, east, and west every man who had a shade of red in his hair had trampedinto the city to answer the advertisement. Fleet Street was choked withred-headed folk, and Pope’s Court looked like a coster’s orangebarrow. I should not have thought there were so many in the whole country aswere brought together by that single advertisement. Every shade of colour theywere—straw, lemon, orange, brick, Irish-setter, liver, clay; but, asSpaulding said, there were not many who had the real vivid flame-coloured tint.When I saw how many were waiting, I would have given it up in despair; butSpaulding would not hear of it. How he did it I could not imagine, but hepushed and pulled and butted until he got me through the crowd, and right up tothe steps which led to the office. There was a double stream upon the stair,some going up in hope, and some coming back dejected; but we wedged in as wellas we could and soon found ourselves in the office.” “Your experience has been a most entertaining one,” remarked Holmesas his client paused and refreshed his memory with a huge pinch of snuff.“Pray continue your very interesting statement.” “There was nothing in the office but a couple of wooden chairs and a dealtable, behind which sat a small man with a head that was even redder than mine.He said a few words to each candidate as he came up, and then he always managedto find some fault in them which would disqualify them. Getting a vacancy didnot seem to be such a very easy matter, after all. However, when our turn camethe little man was much more favourable to me than to any of the others, and heclosed the door as we entered, so that he might have a private word with us. “‘This is Mr. Jabez Wilson,’ said my assistant,‘and he is willing to fill a vacancy in the League.’ “‘And he is admirably suited for it,’ the otheranswered. ‘He has every requirement. I cannot recall when I have seenanything so fine.’ He took a step backward, cocked his head on one side,']",2926,"The story is about a man named Mr. Wilson who is interested in applying for a position that specifically required people with bright red hair. Mr. Wilson believes he stands a good chance due to his vivid red hair, so with the help of his assistant, Vincent Spaulding, he decides to apply. Upon reaching the advertised address, Wilson is stunned to find a swarm of red-haired men who have also come to apply. After finally making it to the office, Wilson meets a man with even redder hair who dismisses most candidates due to certain faults. However, when Wilson's turn comes, the man is very impressed with him and deems him well-suited for the job in the 'League'.",665
Sherlock Homes,2,6,"['and gazed at my hair until I felt quite bashful. Then suddenly he plungedforward, wrung my hand, and congratulated me warmly on my success. “‘It would be injustice to hesitate,’ said he.‘You will, however, I am sure, excuse me for taking an obviousprecaution.’ With that he seized my hair in both his hands, and tuggeduntil I yelled with the pain. ‘There is water in your eyes,’ saidhe as he released me. ‘I perceive that all is as it should be. But wehave to be careful, for we have twice been deceived by wigs and once by paint.I could tell you tales of cobbler’s wax which would disgust you withhuman nature.’ He stepped over to the window and shouted through it atthe top of his voice that the vacancy was filled. A groan of disappointmentcame up from below, and the folk all trooped away in different directions untilthere was not a red-head to be seen except my own and that of the manager. “‘My name,’ said he, ‘is Mr. Duncan Ross, and Iam myself one of the pensioners upon the fund left by our noble benefactor. Areyou a married man, Mr. Wilson? Have you a family?’ “I answered that I had not. “His face fell immediately. “‘Dear me!’ he said gravely, ‘that is veryserious indeed! I am sorry to hear you say that. The fund was, of course, forthe propagation and spread of the red-heads as well as for their maintenance.It is exceedingly unfortunate that you should be a bachelor.’ “My face lengthened at this, Mr. Holmes, for I thought that I was not tohave the vacancy after all; but after thinking it over for a few minutes hesaid that it would be all right. “‘In the case of another,’ said he, ‘theobjection might be fatal, but we must stretch a point in favour of a man withsuch a head of hair as yours. When shall you be able to enter upon your newduties?’ “‘Well, it is a little awkward, for I have a businessalready,’ said I. “‘Oh, never mind about that, Mr. Wilson!’ said VincentSpaulding. ‘I should be able to look after that for you.’ “‘What would be the hours?’ I asked. “‘Ten to two.’ “Now a pawnbroker’s business is mostly done of an evening, Mr.Holmes, especially Thursday and Friday evening, which is just before pay-day;so it would suit me very well to earn a little in the mornings. Besides, I knewthat my assistant was a good man, and that he would see to anything that turnedup. “‘That would suit me very well,’ said I. ‘And thepay?’ “‘Is £ 4 a week.’ “‘And the work?’ “‘Is purely nominal.’ “‘What do you call purely nominal?’ “‘Well, you have to be in the office, or at least in thebuilding, the whole time. If you leave, you forfeit your whole positionforever. The will is very clear upon that point. You don’t comply withthe conditions if you budge from the office during that time.’ “‘It’s only four hours a day, and I should not think ofleaving,’ said I. “‘No excuse will avail,’ said Mr. Duncan Ross;‘neither sickness nor business nor anything else. There you must stay, or']",2905,"The narrator details meeting a man named Mr. Duncan Ross, who has offered him a mysterious job that he can do in the morning due to his evening commitments at a pawnbroker. The job pays £4 a week and it requires the narrator to stay at the office from 10 a.m. to 2 p.m., with no leeway for leaving early under any circumstances. Ross asks if he is married and has a family, expressing grave disappointment when the narrator says he is a bachelor. Despite this, Ross says the narrator's excellent red hair entitles him to stretch some rules. The vacancy spoken about is related to a fund intended for the maintenance and propagation of red-heads.",645
Sherlock Homes,2,7,"['you lose your billet.’ “‘And the work?’ “‘Is to copy out the Encyclopædia Britannica. There is thefirst volume of it in that press. You must find your own ink, pens, andblotting-paper, but we provide this table and chair. Will you be readyto-morrow?’ “‘Certainly,’ I answered. “‘Then, good-bye, Mr. Jabez Wilson, and let me congratulateyou once more on the important position which you have been fortunate enough togain.’ He bowed me out of the room and I went home with my assistant,hardly knowing what to say or do, I was so pleased at my own good fortune. “Well, I thought over the matter all day, and by evening I was in lowspirits again; for I had quite persuaded myself that the whole affair must besome great hoax or fraud, though what its object might be I could not imagine.It seemed altogether past belief that anyone could make such a will, or thatthey would pay such a sum for doing anything so simple as copying out theEncyclopædia Britannica. Vincent Spaulding did what he could to cheer meup, but by bedtime I had reasoned myself out of the whole thing. However, inthe morning I determined to have a look at it anyhow, so I bought a pennybottle of ink, and with a quill-pen, and seven sheets of foolscap paper, Istarted off for Pope’s Court. “Well, to my surprise and delight, everything was as right as possible.The table was set out ready for me, and Mr. Duncan Ross was there to see that Igot fairly to work. He started me off upon the letter A, and then he left me;but he would drop in from time to time to see that all was right with me. Attwo o’clock he bade me good-day, complimented me upon the amount that Ihad written, and locked the door of the office after me. “This went on day after day, Mr. Holmes, and on Saturday the manager camein and planked down four golden sovereigns for my week’s work. It was thesame next week, and the same the week after. Every morning I was there at ten,and every afternoon I left at two. By degrees Mr. Duncan Ross took to coming inonly once of a morning, and then, after a time, he did not come in at all.Still, of course, I never dared to leave the room for an instant, for I was notsure when he might come, and the billet was such a good one, and suited me sowell, that I would not risk the loss of it. “Eight weeks passed away like this, and I had written about Abbots andArchery and Armour and Architecture and Attica, and hoped with diligence that Imight get on to the B’s before very long. It cost me something infoolscap, and I had pretty nearly filled a shelf with my writings. And thensuddenly the whole business came to an end.” “To an end?” “Yes, sir. And no later than this morning. I went to my work as usual atten o’clock, but the door was shut and locked, with a little square ofcardboard hammered on to the middle of the panel with a tack. Here it is, andyou can read for yourself.” He held up a piece of white cardboard about the size of a sheet of note-paper.']",2937,"Mr. Jabez Wilson is given a job to copy out the Encyclopædia Britannica for a generous paycheck. Provided with just a table and chair, he must provide his own ink, pens, and paper. After initially doubting the authenticity of this strange task, Mr. Wilson takes up the job and works daily from ten to two. His manager, Mr. Duncan Ross, initially checks on his progress daily but eventually stops coming. Despite this, Mr. Wilson continues for eight weeks without interruption, fearing he might lose his job. However, one morning, he arrives to find the office locked with a piece of cardboard on the door, marking the end of his peculiar employment.",649
Sherlock Homes,2,8,"['It read in this fashion: “THE RED-HEADED LEAGUE IS DISSOLVED. October 9, 1890.” Sherlock Holmes and I surveyed this curt announcement and the rueful facebehind it, until the comical side of the affair so completely overtopped everyother consideration that we both burst out into a roar of laughter. “I cannot see that there is anything very funny,” cried our client,flushing up to the roots of his flaming head. “If you can do nothingbetter than laugh at me, I can go elsewhere.” “No, no,” cried Holmes, shoving him back into the chair from whichhe had half risen. “I really wouldn’t miss your case for the world.It is most refreshingly unusual. But there is, if you will excuse my saying so,something just a little funny about it. Pray what steps did you take when youfound the card upon the door?” “I was staggered, sir. I did not know what to do. Then I called at theoffices round, but none of them seemed to know anything about it. Finally, Iwent to the landlord, who is an accountant living on the ground floor, and Iasked him if he could tell me what had become of the Red-headed League. He saidthat he had never heard of any such body. Then I asked him who Mr. Duncan Rosswas. He answered that the name was new to him. “‘Well,’ said I, ‘the gentleman at No. 4.’ “‘What, the red-headed man?’ “‘Yes.’ “‘Oh,’ said he, ‘his name was William Morris. Hewas a solicitor and was using my room as a temporary convenience until his newpremises were ready. He moved out yesterday.’ “‘Where could I find him?’ “‘Oh, at his new offices. He did tell me the address. Yes, 17King Edward Street, near St. Paul’s.’ “I started off, Mr. Holmes, but when I got to that address it was amanufactory of artificial knee-caps, and no one in it had ever heard of eitherMr. William Morris or Mr. Duncan Ross.” “And what did you do then?” asked Holmes. “I went home to Saxe-Coburg Square, and I took the advice of myassistant. But he could not help me in any way. He could only say that if Iwaited I should hear by post. But that was not quite good enough, Mr. Holmes. Idid not wish to lose such a place without a struggle, so, as I had heard thatyou were good enough to give advice to poor folk who were in need of it, I cameright away to you.” “And you did very wisely,” said Holmes. “Your case is anexceedingly remarkable one, and I shall be happy to look into it. From what youhave told me I think that it is possible that graver issues hang from it thanmight at first sight appear.” “Grave enough!” said Mr. Jabez Wilson. “Why, I have lost fourpound a week.” “As far as you are personally concerned,” remarked Holmes, “Ido not see that you have any grievance against this extraordinary league. Onthe contrary, you are, as I understand, richer by some £ 30, to say nothing ofthe minute knowledge which you have gained on every subject which comes underthe letter A. You have lost nothing by them.”']",2879,"The story tells of a man who is upset about the sudden disappearance of ""The Red-Headed League"", which pays him four pounds per week for merely copying out encyclopedia entries. He came across an announcement saying ""The Red-Headed League is dissolved"". None of his attempts to find information about the League's disappearance or Mr. Duncan Ross, who allegedly moved to a new location, provided any clarity. Instead, he found that the new location is an artificial knee-cap factory, and no one had heard of Mr. Duncan Ross or Mr. Morris, another supposed member of the League. The man complained to Sherlock Holmes and Holmes notes that despite his financial loss, the man could have potentially gained new knowledge and about £30. Holmes found this case intriguing, even suggesting that there might be more grave issues connected to this mystery than it appears.",864
Sherlock Homes,2,9,"['the letter A. You have lost nothing by them.” “No, sir. But I want to find out about them, and who they are, and whattheir object was in playing this prank—if it was a prank—upon me.It was a pretty expensive joke for them, for it cost them two and thirtypounds.” “We shall endeavour to clear up these points for you. And, first, one ortwo questions, Mr. Wilson. This assistant of yours who first called yourattention to the advertisement—how long had he been with you?” “About a month then.” “How did he come?” “In answer to an advertisement.” “Was he the only applicant?” “No, I had a dozen.” “Why did you pick him?” “Because he was handy and would come cheap.” “At half wages, in fact.” “Yes.” “What is he like, this Vincent Spaulding?” “Small, stout-built, very quick in his ways, no hair on his face, thoughhe’s not short of thirty. Has a white splash of acid upon hisforehead.” Holmes sat up in his chair in considerable excitement. “I thought asmuch,” said he. “Have you ever observed that his ears are piercedfor earrings?” “Yes, sir. He told me that a gipsy had done it for him when he was alad.” “Hum!” said Holmes, sinking back in deep thought. “He isstill with you?” “Oh, yes, sir; I have only just left him.” “And has your business been attended to in your absence?” “Nothing to complain of, sir. There’s never very much to do of amorning.” “That will do, Mr. Wilson. I shall be happy to give you an opinion uponthe subject in the course of a day or two. To-day is Saturday, and I hope thatby Monday we may come to a conclusion.” “Well, Watson,” said Holmes when our visitor had left us,“what do you make of it all?” “I make nothing of it,” I answered frankly. “It is a mostmysterious business.” “As a rule,” said Holmes, “the more bizarre a thing is theless mysterious it proves to be. It is your commonplace, featureless crimeswhich are really puzzling, just as a commonplace face is the most difficult toidentify. But I must be prompt over this matter.” “What are you going to do, then?” I asked. “To smoke,” he answered. “It is quite a three pipe problem,and I beg that you won’t speak to me for fifty minutes.” He curledhimself up in his chair, with his thin knees drawn up to his hawk-like nose,and there he sat with his eyes closed and his black clay pipe thrusting outlike the bill of some strange bird. I had come to the conclusion that he haddropped asleep, and indeed was nodding myself, when he suddenly sprang out ofhis chair with the gesture of a man who has made up his mind and put his pipedown upon the mantelpiece. “Sarasate plays at the St. James’s Hall this afternoon,” heremarked. “What do you think, Watson? Could your patients spare you for afew hours?” “I have nothing to do to-day. My practice is never very absorbing.” “Then put on your hat and come. I am going through the City first, and wecan have some lunch on the way. I observe that there is a good deal of German']",2907,"In this passage from a Sherlock Holmes story, Mr. Wilson seeks Holmes' assistance in finding out about mysterious events around him; involving a sum of two and thirty pounds. Mr. Wilson's assistant, Vincent Spaulding, piqued Holmes' interest due to unusual attributes like his acid-scarred forehead and pierced ears. During the investigation, Holmes deduces the situation is a ""three-pipe problem"" (a complex problem in Holmes' terms), implying the necessity of careful thought and time. Later, Holmes plans a visit to the City, inviting Watson for lunch and to a concert by violinist Sarasate at the St. James's Hall. Watson agrees, explaining his medical practice isn't particularly busy.",690
Sherlock Homes,2,10,"['music on the programme, which is rather more to my taste than Italian orFrench. It is introspective, and I want to introspect. Come along!” We travelled by the Underground as far as Aldersgate; and a short walk took usto Saxe-Coburg Square, the scene of the singular story which we had listened toin the morning. It was a poky, little, shabby-genteel place, where four linesof dingy two-storied brick houses looked out into a small railed-in enclosure,where a lawn of weedy grass and a few clumps of faded laurel bushes made a hardfight against a smoke-laden and uncongenial atmosphere. Three gilt balls and abrown board with “JABEZ WILSON” in white letters, upon a cornerhouse, announced the place where our red-headed client carried on his business.Sherlock Holmes stopped in front of it with his head on one side and looked itall over, with his eyes shining brightly between puckered lids. Then he walkedslowly up the street, and then down again to the corner, still looking keenlyat the houses. Finally he returned to the pawnbroker’s, and, havingthumped vigorously upon the pavement with his stick two or three times, he wentup to the door and knocked. It was instantly opened by a bright-looking,clean-shaven young fellow, who asked him to step in. “Thank you,” said Holmes, “I only wished to ask you how youwould go from here to the Strand.” “Third right, fourth left,” answered the assistant promptly,closing the door. “Smart fellow, that,” observed Holmes as we walked away. “Heis, in my judgment, the fourth smartest man in London, and for daring I am notsure that he has not a claim to be third. I have known something of himbefore.” “Evidently,” said I, “Mr. Wilson’s assistant counts fora good deal in this mystery of the Red-headed League. I am sure that youinquired your way merely in order that you might see him.” “Not him.” “What then?” “The knees of his trousers.” “And what did you see?” “What I expected to see.” “Why did you beat the pavement?” “My dear doctor, this is a time for observation, not for talk. We arespies in an enemy’s country. We know something of Saxe-Coburg Square. Letus now explore the parts which lie behind it.” The road in which we found ourselves as we turned round the corner from theretired Saxe-Coburg Square presented as great a contrast to it as the front ofa picture does to the back. It was one of the main arteries which conveyed thetraffic of the City to the north and west. The roadway was blocked with theimmense stream of commerce flowing in a double tide inward and outward, whilethe footpaths were black with the hurrying swarm of pedestrians. It wasdifficult to realise as we looked at the line of fine shops and statelybusiness premises that they really abutted on the other side upon the faded andstagnant square which we had just quitted. “Let me see,” said Holmes, standing at the corner and glancingalong the line, “I should like just to remember the order of the houses']",2936,"The protagonist and his companion travel to Saxe-Coburg Square, which was the place involved in the peculiar story they had heard in the morning. It was a rather shabby, bleak, and smoky place with two-storied houses. Their attention is drawn to the house of their red-headed client, Jabez Wilson. The protagonist examines the place meticulously and then questions Wilson's assistant about the route to the Strand. The assistant's prompt response impresses the protagonist. The protagonist hints that the assistant, or the state of his trousers, may have some relevance to the mystery they are investigating. After their visit, they explore the bustling commercial area behind the square, which sharply contrasts the dreary scene of Saxe-Coburg Square.",752
