"book_name", "chapter_number", "chunk_list_id", "original_text_chunk", "original_text_chunk_char_count","summary_chunk","summary_text_chunk_char_count"
Sherlock Homes,8,1,"['On glancing over mynotes of the seventy odd cases in which I have during the last eight yearsstudied the methods of my friend Sherlock Holmes, I find many tragic, somecomic, a large number merely strange, but none commonplace; for, working as hedid rather for the love of his art than for the acquirement of wealth, herefused to associate himself with any investigation which did not tend towardsthe unusual, and even the fantastic. Of all these varied cases, however, Icannot recall any which presented more singular features than that which wasassociated with the well-known Surrey family of the Roylotts of Stoke Moran.The events in question occurred in the early days of my association withHolmes, when we were sharing rooms as bachelors in Baker Street. It is possiblethat I might have placed them upon record before, but a promise of secrecy wasmade at the time, from which I have only been freed during the last month bythe untimely death of the lady to whom the pledge was given. It is perhaps aswell that the facts should now come to light, for I have reasons to know thatthere are widespread rumours as to the death of Dr. Grimesby Roylott which tendto make the matter even more terrible than the truth. It was early in April in the year ’83 that I woke one morning to findSherlock Holmes standing, fully dressed, by the side of my bed. He was a lateriser, as a rule, and as the clock on the mantelpiece showed me that it wasonly a quarter-past seven, I blinked up at him in some surprise, and perhapsjust a little resentment, for I was myself regular in my habits. “Very sorry to knock you up, Watson,” said he, “butit’s the common lot this morning. Mrs. Hudson has been knocked up, sheretorted upon me, and I on you.” “What is it, then—a fire?” “No; a client. It seems that a young lady has arrived in a considerablestate of excitement, who insists upon seeing me. She is waiting now in thesitting-room. Now, when young ladies wander about the metropolis at this hourof the morning, and knock sleepy people up out of their beds, I presume that itis something very pressing which they have to communicate. Should it prove tobe an interesting case, you would, I am sure, wish to follow it from theoutset. I thought, at any rate, that I should call you and give you thechance.” “My dear fellow, I would not miss it for anything.” I had no keener pleasure than in following Holmes in his professionalinvestigations, and in admiring the rapid deductions, as swift as intuitions,and yet always founded on a logical basis with which he unravelled the problemswhich were submitted to him. I rapidly threw on my clothes and was ready in afew minutes to accompany my friend down to the sitting-room. A lady dressed inblack and heavily veiled, who had been sitting in the window, rose as weentered. “Good-morning, madam,” said Holmes cheerily. “My name isSherlock Holmes. This is my intimate friend and associate, Dr. Watson, before']",2933,"The narrator discusses his experiences with his friend, Sherlock Holmes, and their various investigations together. They tend to cover unusual and strange cases, with Holmes refusing to engage in anything he considers commonplace. One case which stood out involved the Surrey family of the Roylotts of Stoke Moran. The secretive details of this case are now being revealed following the death of the lady who had previously required their confidentiality. These revelations could help dispel widespread rumors around the death of Dr. Grimesby Roylott. The narrative then transitions to a scene from an April morning when Holmes woke the narrator to address a young lady in an excited state who had arrived at their residence. After a brief conversation, there is implication they would begin a new investigation based on whatever this client has to tell them.",859
Sherlock Homes,8,2,"['whom you can speak as freely as before myself. Ha! I am glad to see that Mrs.Hudson has had the good sense to light the fire. Pray draw up to it, and Ishall order you a cup of hot coffee, for I observe that you areshivering.” “It is not cold which makes me shiver,” said the woman in a lowvoice, changing her seat as requested. “What, then?” “It is fear, Mr. Holmes. It is terror.” She raised her veil as shespoke, and we could see that she was indeed in a pitiable state of agitation,her face all drawn and grey, with restless frightened eyes, like those of somehunted animal. Her features and figure were those of a woman of thirty, but herhair was shot with premature grey, and her expression was weary and haggard.Sherlock Holmes ran her over with one of his quick, all-comprehensive glances. “You must not fear,” said he soothingly, bending forward andpatting her forearm. “We shall soon set matters right, I have no doubt.You have come in by train this morning, I see.” “You know me, then?” “No, but I observe the second half of a return ticket in the palm of yourleft glove. You must have started early, and yet you had a good drive in adog-cart, along heavy roads, before you reached the station.” The lady gave a violent start and stared in bewilderment at my companion. “There is no mystery, my dear madam,” said he, smiling. “Theleft arm of your jacket is spattered with mud in no less than seven places. Themarks are perfectly fresh. There is no vehicle save a dog-cart which throws upmud in that way, and then only when you sit on the left-hand side of thedriver.” “Whatever your reasons may be, you are perfectly correct,” saidshe. “I started from home before six, reached Leatherhead at twenty past,and came in by the first train to Waterloo. Sir, I can stand this strain nolonger; I shall go mad if it continues. I have no one to turn to—none,save only one, who cares for me, and he, poor fellow, can be of little aid. Ihave heard of you, Mr. Holmes; I have heard of you from Mrs. Farintosh, whomyou helped in the hour of her sore need. It was from her that I had youraddress. Oh, sir, do you not think that you could help me, too, and at leastthrow a little light through the dense darkness which surrounds me? At presentit is out of my power to reward you for your services, but in a month or sixweeks I shall be married, with the control of my own income, and then at leastyou shall not find me ungrateful.” Holmes turned to his desk and, unlocking it, drew out a small case-book, whichhe consulted. “Farintosh,” said he. “Ah yes, I recall the case; it wasconcerned with an opal tiara. I think it was before your time, Watson. I canonly say, madam, that I shall be happy to devote the same care to your case asI did to that of your friend. As to reward, my profession is its own reward;but you are at liberty to defray whatever expenses I may be put to, at the time']",2884,"A distressed woman visits Sherlock Holmes, shivering not from the cold but from fear. Despite looking only thirty, her hair is shot with grey, and her expression is distressed. Sherlock comfortively assures her, showing his observant skills by inferring her journey details from the mud on her jacket.  The woman had heard of Holmes through Mrs. Farintosh, whom he helped in the past. The woman asks Holmes to help her as well, confessing that she is under a lot of strain and fearing for her sanity. She promises to compensate him as soon as she is married in about a month or six weeks and has control of her own income. Holmes agrees to take her case without concern for the payment.",686
Sherlock Homes,8,3,"['which suits you best. And now I beg that you will lay before us everything thatmay help us in forming an opinion upon the matter.” “Alas!” replied our visitor, “the very horror of my situationlies in the fact that my fears are so vague, and my suspicions depend soentirely upon small points, which might seem trivial to another, that even heto whom of all others I have a right to look for help and advice looks upon allthat I tell him about it as the fancies of a nervous woman. He does not say so,but I can read it from his soothing answers and averted eyes. But I have heard,Mr. Holmes, that you can see deeply into the manifold wickedness of the humanheart. You may advise me how to walk amid the dangers which encompassme.” “I am all attention, madam.” “My name is Helen Stoner, and I am living with my stepfather, who is thelast survivor of one of the oldest Saxon families in England, the Roylotts ofStoke Moran, on the western border of Surrey.” Holmes nodded his head. “The name is familiar to me,” said he. “The family was at one time among the richest in England, and the estatesextended over the borders into Berkshire in the north, and Hampshire in thewest. In the last century, however, four successive heirs were of a dissoluteand wasteful disposition, and the family ruin was eventually completed by agambler in the days of the Regency. Nothing was left save a few acres ofground, and the two-hundred-year-old house, which is itself crushed under aheavy mortgage. The last squire dragged out his existence there, living thehorrible life of an aristocratic pauper; but his only son, my stepfather,seeing that he must adapt himself to the new conditions, obtained an advancefrom a relative, which enabled him to take a medical degree and went out toCalcutta, where, by his professional skill and his force of character, heestablished a large practice. In a fit of anger, however, caused by somerobberies which had been perpetrated in the house, he beat his native butler todeath and narrowly escaped a capital sentence. As it was, he suffered a longterm of imprisonment and afterwards returned to England a morose anddisappointed man. “When Dr. Roylott was in India he married my mother, Mrs. Stoner, theyoung widow of Major-General Stoner, of the Bengal Artillery. My sister Juliaand I were twins, and we were only two years old at the time of mymother’s re-marriage. She had a considerable sum of money—not lessthan £ 1000 a year—and this she bequeathed to Dr. Roylott entirely whilewe resided with him, with a provision that a certain annual sum should beallowed to each of us in the event of our marriage. Shortly after our return toEngland my mother died—she was killed eight years ago in a railwayaccident near Crewe. Dr. Roylott then abandoned his attempts to establishhimself in practice in London and took us to live with him in the old ancestralhouse at Stoke Moran. The money which my mother had left was enough for all our']",2948,"Helen Stoner visits the protagonist, Mr. Holmes, and asks for help against her stepfather, the last surviving member of the ancient Saxon family, Roylotts of Stoke Moran. The family was once very wealthy, but due to the actions of reckless heirs and a gambler, they ended up with a large debt and a heavily mortgaged house. Helen's stepfather, Dr. Roylott, funded his medical studies and established a successful practice in Calcutta. There, he violently killed his butler and served a prison sentence before returning to England. He married Helen's widowed mother, who had a considerable income which she left to him, along with a stipend for Helen and her twin, Julia, in case either married. After their mother died in a train accident, Dr. Roylott moved them into the ancestral family home. The mother's inheritance was enough to support their needs.",854
Sherlock Homes,8,4,"['wants, and there seemed to be no obstacle to our happiness. “But a terrible change came over our stepfather about this time. Insteadof making friends and exchanging visits with our neighbours, who had at firstbeen overjoyed to see a Roylott of Stoke Moran back in the old family seat, heshut himself up in his house and seldom came out save to indulge in ferociousquarrels with whoever might cross his path. Violence of temper approaching tomania has been hereditary in the men of the family, and in mystepfather’s case it had, I believe, been intensified by his longresidence in the tropics. A series of disgraceful brawls took place, two ofwhich ended in the police-court, until at last he became the terror of thevillage, and the folks would fly at his approach, for he is a man of immensestrength, and absolutely uncontrollable in his anger. “Last week he hurled the local blacksmith over a parapet into a stream,and it was only by paying over all the money which I could gather together thatI was able to avert another public exposure. He had no friends at all save thewandering gipsies, and he would give these vagabonds leave to encamp upon thefew acres of bramble-covered land which represent the family estate, and wouldaccept in return the hospitality of their tents, wandering away with themsometimes for weeks on end. He has a passion also for Indian animals, which aresent over to him by a correspondent, and he has at this moment a cheetah and ababoon, which wander freely over his grounds and are feared by the villagersalmost as much as their master. “You can imagine from what I say that my poor sister Julia and I had nogreat pleasure in our lives. No servant would stay with us, and for a long timewe did all the work of the house. She was but thirty at the time of her death,and yet her hair had already begun to whiten, even as mine has.” “Your sister is dead, then?” “She died just two years ago, and it is of her death that I wish to speakto you. You can understand that, living the life which I have described, wewere little likely to see anyone of our own age and position. We had, however,an aunt, my mother’s maiden sister, Miss Honoria Westphail, who livesnear Harrow, and we were occasionally allowed to pay short visits at thislady’s house. Julia went there at Christmas two years ago, and met therea half-pay major of marines, to whom she became engaged. My stepfather learnedof the engagement when my sister returned and offered no objection to themarriage; but within a fortnight of the day which had been fixed for thewedding, the terrible event occurred which has deprived me of my onlycompanion.” Sherlock Holmes had been leaning back in his chair with his eyes closed and hishead sunk in a cushion, but he half opened his lids now and glanced across athis visitor. “Pray be precise as to details,” said he. “It is easy for me to be so, for every event of that dreadful time is']",2913,"The narrator details the drastic change in their stepfather's behavior. Once sociable and warm, he became secluded and violent, prone to public brawls and feared by the village due to his immense strength and volatile temper. His only companions were wandering gipsies and dangerous Indian animals, including a cheetah and baboon. As a result of their stepfather's behavior, the narrator and their sister Julia led a harsh, isolated life. Julia, who started greying at 30, met a man during Christmas two years prior and became engaged. However, two weeks before the wedding, a terrible event occurred, resulting in Julia's death. The narrator wishes to speak about this incident and the circumstances leading up to it. Sherlock Holmes, who had been listening, asks the narrator for more precise details.",803
Sherlock Homes,8,5,"['seared into my memory. The manor-house is, as I have already said, very old,and only one wing is now inhabited. The bedrooms in this wing are on the groundfloor, the sitting-rooms being in the central block of the buildings. Of thesebedrooms the first is Dr. Roylott’s, the second my sister’s, andthe third my own. There is no communication between them, but they all open outinto the same corridor. Do I make myself plain?” “Perfectly so.” “The windows of the three rooms open out upon the lawn. That fatal nightDr. Roylott had gone to his room early, though we knew that he had not retiredto rest, for my sister was troubled by the smell of the strong Indian cigarswhich it was his custom to smoke. She left her room, therefore, and came intomine, where she sat for some time, chatting about her approaching wedding. Ateleven o’clock she rose to leave me, but she paused at the door andlooked back. “‘Tell me, Helen,’ said she, ‘have you ever heardanyone whistle in the dead of the night?’ “‘Never,’ said I. “‘I suppose that you could not possibly whistle, yourself, inyour sleep?’ “‘Certainly not. But why?’ “‘Because during the last few nights I have always, aboutthree in the morning, heard a low, clear whistle. I am a light sleeper, and ithas awakened me. I cannot tell where it came from—perhaps from the nextroom, perhaps from the lawn. I thought that I would just ask you whether youhad heard it.’ “‘No, I have not. It must be those wretched gipsies in theplantation.’ “‘Very likely. And yet if it were on the lawn, I wonder thatyou did not hear it also.’ “‘Ah, but I sleep more heavily than you.’ “‘Well, it is of no great consequence, at any rate.’She smiled back at me, closed my door, and a few moments later I heard her keyturn in the lock.” “Indeed,” said Holmes. “Was it your custom always to lockyourselves in at night?” “Always.” “And why?” “I think that I mentioned to you that the Doctor kept a cheetah and ababoon. We had no feeling of security unless our doors were locked.” “Quite so. Pray proceed with your statement.” “I could not sleep that night. A vague feeling of impending misfortuneimpressed me. My sister and I, you will recollect, were twins, and you know howsubtle are the links which bind two souls which are so closely allied. It was awild night. The wind was howling outside, and the rain was beating andsplashing against the windows. Suddenly, amid all the hubbub of the gale, thereburst forth the wild scream of a terrified woman. I knew that it was mysister’s voice. I sprang from my bed, wrapped a shawl round me, andrushed into the corridor. As I opened my door I seemed to hear a low whistle,such as my sister described, and a few moments later a clanging sound, as if amass of metal had fallen. As I ran down the passage, my sister’s door wasunlocked, and revolved slowly upon its hinges. I stared at it horror-stricken,']",2865,"The narrator describes the layout of an old manor-house where only one wing is inhabited. The bedrooms, including Dr. Roylott’s, the narrator’s sister’s and their own, are all on the ground floor with no internal communication, but sharing the same corridor. One night, the narrator's sister discussed a mysterious whistle she had been hearing at night. Later, the narrator woke to the sound of their sister's terrified scream and a strange whistle, then the sound of something metal falling. When the narrator rushed out, they found the sister's door unlocked and slowly opening.",580
Sherlock Homes,8,6,"['not knowing what was about to issue from it. By the light of the corridor-lampI saw my sister appear at the opening, her face blanched with terror, her handsgroping for help, her whole figure swaying to and fro like that of a drunkard.I ran to her and threw my arms round her, but at that moment her knees seemedto give way and she fell to the ground. She writhed as one who is in terriblepain, and her limbs were dreadfully convulsed. At first I thought that she hadnot recognised me, but as I bent over her she suddenly shrieked out in a voicewhich I shall never forget, ‘Oh, my God! Helen! It was the band! Thespeckled band!’ There was something else which she would fain have said,and she stabbed with her finger into the air in the direction of theDoctor’s room, but a fresh convulsion seized her and choked her words. Irushed out, calling loudly for my stepfather, and I met him hastening from hisroom in his dressing-gown. When he reached my sister’s side she wasunconscious, and though he poured brandy down her throat and sent for medicalaid from the village, all efforts were in vain, for she slowly sank and diedwithout having recovered her consciousness. Such was the dreadful end of mybeloved sister.” “One moment,” said Holmes, “are you sure about this whistleand metallic sound? Could you swear to it?” “That was what the county coroner asked me at the inquiry. It is mystrong impression that I heard it, and yet, among the crash of the gale and thecreaking of an old house, I may possibly have been deceived.” “Was your sister dressed?” “No, she was in her night-dress. In her right hand was found the charredstump of a match, and in her left a match-box.” “Showing that she had struck a light and looked about her when the alarmtook place. That is important. And what conclusions did the coroner cometo?” “He investigated the case with great care, for Dr. Roylott’sconduct had long been notorious in the county, but he was unable to find anysatisfactory cause of death. My evidence showed that the door had been fastenedupon the inner side, and the windows were blocked by old-fashioned shutterswith broad iron bars, which were secured every night. The walls were carefullysounded, and were shown to be quite solid all round, and the flooring was alsothoroughly examined, with the same result. The chimney is wide, but is barredup by four large staples. It is certain, therefore, that my sister was quitealone when she met her end. Besides, there were no marks of any violence uponher.” “How about poison?” “The doctors examined her for it, but without success.” “What do you think that this unfortunate lady died of, then?” “It is my belief that she died of pure fear and nervous shock, thoughwhat it was that frightened her I cannot imagine.” “Were there gipsies in the plantation at the time?” “Yes, there are nearly always some there.” “Ah, and what did you gather from this allusion to a band—aspeckled band?”']",2931,"In the story, a woman named Helen is seen in distress and appearing terrified before falling unconscious. She cryptically states something about a speckled band while pointing towards the room of her doctor. Despite attempts to revive her, Helen dies without regaining consciousness. The cause of death remains mysterious as there was no evidence of violence or poison. Helen's sister believes Helen died of fear and shock, but is uncertain of the cause. Upon questioning from detective Holmes, there's a mention of a speckled band, gypsies who often occupy the property and noises that were heard, but their significance remains unknown.",638
Sherlock Homes,8,7,"['speckled band?” “Sometimes I have thought that it was merely the wild talk of delirium,sometimes that it may have referred to some band of people, perhaps to thesevery gipsies in the plantation. I do not know whether the spotted handkerchiefswhich so many of them wear over their heads might have suggested the strangeadjective which she used.” Holmes shook his head like a man who is far from being satisfied. “These are very deep waters,” said he; “pray go on with yournarrative.” “Two years have passed since then, and my life has been until latelylonelier than ever. A month ago, however, a dear friend, whom I have known formany years, has done me the honour to ask my hand in marriage. His name isArmitage—Percy Armitage—the second son of Mr. Armitage, of CraneWater, near Reading. My stepfather has offered no opposition to the match, andwe are to be married in the course of the spring. Two days ago some repairswere started in the west wing of the building, and my bedroom wall has beenpierced, so that I have had to move into the chamber in which my sister died,and to sleep in the very bed in which she slept. Imagine, then, my thrill ofterror when last night, as I lay awake, thinking over her terrible fate, Isuddenly heard in the silence of the night the low whistle which had been theherald of her own death. I sprang up and lit the lamp, but nothing was to beseen in the room. I was too shaken to go to bed again, however, so I dressed,and as soon as it was daylight I slipped down, got a dog-cart at the Crown Inn,which is opposite, and drove to Leatherhead, from whence I have come on thismorning with the one object of seeing you and asking your advice.” “You have done wisely,” said my friend. “But have you told meall?” “Yes, all.” “Miss Roylott, you have not. You are screening your stepfather.” “Why, what do you mean?” For answer Holmes pushed back the frill of black lace which fringed the handthat lay upon our visitor’s knee. Five little livid spots, the marks offour fingers and a thumb, were printed upon the white wrist. “You have been cruelly used,” said Holmes. The lady coloured deeply and covered over her injured wrist. “He is ahard man,” she said, “and perhaps he hardly knows his ownstrength.” There was a long silence, during which Holmes leaned his chin upon his handsand stared into the crackling fire. “This is a very deep business,” he said at last. “There are athousand details which I should desire to know before I decide upon our courseof action. Yet we have not a moment to lose. If we were to come to Stoke Moranto-day, would it be possible for us to see over these rooms without theknowledge of your stepfather?” “As it happens, he spoke of coming into town to-day upon some mostimportant business. It is probable that he will be away all day, and that therewould be nothing to disturb you. We have a housekeeper now, but she is old andfoolish, and I could easily get her out of the way.”']",2937,"The speaker, Miss Roylott, narrates her story to Holmes, about her engagement to Percy Armitage after being lonely for two years since her sister's unexplained death. She mentions her sister's last words, 'speckled band', connecting it to the gypsies living nearby. She talks about moving into her sister's room due to repairs in her wing of the house and having heard the same whistle, which was heard during her sister's death, leaving her terrified. Miss Roylott has come to consult Holmes for advice but he accuses her of protecting her stepfather. Holmes notices a bruise on her wrist and Miss Roylott admits that her stepfather is a hard man, implying he may be abusive. Holmes needs more information before deciding a course of action but suggests visiting her rooms when her stepfather is away.",803
Sherlock Homes,8,8,"['“Excellent. You are not averse to this trip, Watson?” “By no means.” “Then we shall both come. What are you going to do yourself?” “I have one or two things which I would wish to do now that I am in town.But I shall return by the twelve o’clock train, so as to be there in timefor your coming.” “And you may expect us early in the afternoon. I have myself some smallbusiness matters to attend to. Will you not wait and breakfast?” “No, I must go. My heart is lightened already since I have confided mytrouble to you. I shall look forward to seeing you again this afternoon.”She dropped her thick black veil over her face and glided from the room. “And what do you think of it all, Watson?” asked Sherlock Holmes,leaning back in his chair. “It seems to me to be a most dark and sinister business.” “Dark enough and sinister enough.” “Yet if the lady is correct in saying that the flooring and walls aresound, and that the door, window, and chimney are impassable, then her sistermust have been undoubtedly alone when she met her mysterious end.” “What becomes, then, of these nocturnal whistles, and what of the verypeculiar words of the dying woman?” “I cannot think.” “When you combine the ideas of whistles at night, the presence of a bandof gipsies who are on intimate terms with this old doctor, the fact that wehave every reason to believe that the doctor has an interest in preventing hisstepdaughter’s marriage, the dying allusion to a band, and, finally, thefact that Miss Helen Stoner heard a metallic clang, which might have beencaused by one of those metal bars that secured the shutters falling back intoits place, I think that there is good ground to think that the mystery may becleared along those lines.” “But what, then, did the gipsies do?” “I cannot imagine.” “I see many objections to any such theory.” “And so do I. It is precisely for that reason that we are going to StokeMoran this day. I want to see whether the objections are fatal, or if they maybe explained away. But what in the name of the devil!” The ejaculation had been drawn from my companion by the fact that our door hadbeen suddenly dashed open, and that a huge man had framed himself in theaperture. His costume was a peculiar mixture of the professional and of theagricultural, having a black top-hat, a long frock-coat, and a pair of highgaiters, with a hunting-crop swinging in his hand. So tall was he that his hatactually brushed the cross bar of the doorway, and his breadth seemed to spanit across from side to side. A large face, seared with a thousand wrinkles,burned yellow with the sun, and marked with every evil passion, was turned fromone to the other of us, while his deep-set, bile-shot eyes, and his high, thin,fleshless nose, gave him somewhat the resemblance to a fierce old bird of prey. “Which of you is Holmes?” asked this apparition. “My name, sir; but you have the advantage of me,” said my companionquietly.']",2920,"Sherlock Holmes and Watson are discussing a mysterious case involving the death of a woman who was seemingly alone at the time. They are considering several unusual factors including nocturnal whistles, gipsies known to the woman's doctor, the woman's prevented marriage, and a metallic clang heard by the woman's sister. Holmes suggests that these clues could lead to an explanation, despite Watson's skepticism. They plan to go to Stoke Moran to investigate further. Suddenly, a towering man with a striking appearance enters abruptly, wearing an odd combination of professional and agricultural attire. He demands to know which of them is Holmes.",649
Sherlock Homes,8,9,"['quietly. “I am Dr. Grimesby Roylott, of Stoke Moran.” “Indeed, Doctor,” said Holmes blandly. “Pray take aseat.” “I will do nothing of the kind. My stepdaughter has been here. I havetraced her. What has she been saying to you?” “It is a little cold for the time of the year,” said Holmes. “What has she been saying to you?” screamed the old man furiously. “But I have heard that the crocuses promise well,” continued mycompanion imperturbably. “Ha! You put me off, do you?” said our new visitor, taking a stepforward and shaking his hunting-crop. “I know you, you scoundrel! I haveheard of you before. You are Holmes, the meddler.” My friend smiled. “Holmes, the busybody!” His smile broadened. “Holmes, the Scotland Yard Jack-in-office!” Holmes chuckled heartily. “Your conversation is most entertaining,”said he. “When you go out close the door, for there is a decideddraught.” “I will go when I have had my say. Don’t you dare to meddle with myaffairs. I know that Miss Stoner has been here. I traced her! I am a dangerousman to fall foul of! See here.” He stepped swiftly forward, seized thepoker, and bent it into a curve with his huge brown hands. “See that you keep yourself out of my grip,” he snarled, andhurling the twisted poker into the fireplace he strode out of the room. “He seems a very amiable person,” said Holmes, laughing. “Iam not quite so bulky, but if he had remained I might have shown him that mygrip was not much more feeble than his own.” As he spoke he picked up thesteel poker and, with a sudden effort, straightened it out again. “Fancy his having the insolence to confound me with the officialdetective force! This incident gives zest to our investigation, however, and Ionly trust that our little friend will not suffer from her imprudence inallowing this brute to trace her. And now, Watson, we shall order breakfast,and afterwards I shall walk down to Doctors’ Commons, where I hope to getsome data which may help us in this matter.” It was nearly one o’clock when Sherlock Holmes returned from hisexcursion. He held in his hand a sheet of blue paper, scrawled over with notesand figures. “I have seen the will of the deceased wife,” said he. “Todetermine its exact meaning I have been obliged to work out the present pricesof the investments with which it is concerned. The total income, which at thetime of the wife’s death was little short of £ 1,100, is now, through thefall in agricultural prices, not more than £ 750. Each daughter can claim anincome of £ 250, in case of marriage. It is evident, therefore, that if bothgirls had married, this beauty would have had a mere pittance, while even oneof them would cripple him to a very serious extent. My morning’s work hasnot been wasted, since it has proved that he has the very strongest motives forstanding in the way of anything of the sort. And now, Watson, this is tooserious for dawdling, especially as the old man is aware that we are']",2929,"In this passage, Sherlock Holmes has a tense confrontation with Dr. Grimesby Roylott, who is enraged after discovering his stepdaughter has spoken to Holmes about their private affairs. Despite Roylott's ominous threats and demonstration of strength by bending a steel poker with relative ease, Holmes remains calm, even finding the encounter amusing. After Roylott storms off, Holmes straightens the bent poker. He then reviews the deceased mother's will and determines that Dr. Roylott, who benefits financially from his stepdaughters remaining unmarried, has a powerful motive to interfere in his stepdaughters' fledgling love lives. Holmes recognises the situation as a serious one, particularly now that Roylott knows Holmes is involved.",742
Sherlock Homes,8,10,"['interesting ourselves in his affairs; so if you are ready, we shall call a caband drive to Waterloo. I should be very much obliged if you would slip yourrevolver into your pocket. An Eley’s No. 2 is an excellent argument withgentlemen who can twist steel pokers into knots. That and a tooth-brush are, Ithink, all that we need.” At Waterloo we were fortunate in catching a train for Leatherhead, where wehired a trap at the station inn and drove for four or five miles through thelovely Surrey lanes. It was a perfect day, with a bright sun and a few fleecyclouds in the heavens. The trees and wayside hedges were just throwing outtheir first green shoots, and the air was full of the pleasant smell of themoist earth. To me at least there was a strange contrast between the sweetpromise of the spring and this sinister quest upon which we were engaged. Mycompanion sat in the front of the trap, his arms folded, his hat pulled downover his eyes, and his chin sunk upon his breast, buried in the deepestthought. Suddenly, however, he started, tapped me on the shoulder, and pointedover the meadows. “Look there!” said he. A heavily timbered park stretched up in a gentle slope, thickening into a groveat the highest point. From amid the branches there jutted out the grey gablesand high roof-tree of a very old mansion. “Stoke Moran?” said he. “Yes, sir, that be the house of Dr. Grimesby Roylott,” remarked thedriver. “There is some building going on there,” said Holmes; “thatis where we are going.” “There’s the village,” said the driver, pointing to a clusterof roofs some distance to the left; “but if you want to get to the house,you’ll find it shorter to get over this stile, and so by the footpathover the fields. There it is, where the lady is walking.” “And the lady, I fancy, is Miss Stoner,” observed Holmes, shadinghis eyes. “Yes, I think we had better do as you suggest.” We got off, paid our fare, and the trap rattled back on its way to Leatherhead. “I thought it as well,” said Holmes as we climbed the stile,“that this fellow should think we had come here as architects, or on somedefinite business. It may stop his gossip. Good-afternoon, Miss Stoner. You seethat we have been as good as our word.” Our client of the morning had hurried forward to meet us with a face whichspoke her joy. “I have been waiting so eagerly for you,” she cried,shaking hands with us warmly. “All has turned out splendidly. Dr. Roylotthas gone to town, and it is unlikely that he will be back beforeevening.” “We have had the pleasure of making the Doctor’sacquaintance,” said Holmes, and in a few words he sketched out what hadoccurred. Miss Stoner turned white to the lips as she listened. “Good heavens!” she cried, “he has followed me, then.” “So it appears.” “He is so cunning that I never know when I am safe from him. What will hesay when he returns?” “He must guard himself, for he may find that there is someone more']",2922,"The narrator and Holmes prepare to go to Waterloo with the essentials - a toothbrush and revolver. They are fortunate to get a train to Leatherhead where they hire a trap and drive through the Surrey lanes. Holmes is lost in thought as they approach their destination, Stoke Moran - the house of Dr. Grimesby Roylott. Holmes comments on the construction going on and identifies a woman walking nearby as Miss Stoner. They decide to present themselves as architects to prevent suspicion. Upon meeting Miss Stoner they learn that Dr. Roylott has gone to town and is not likely to return until evening. Holmes reveals their past encounter with Dr. Roylott which leaves Miss Stoner shocked and worried about the Doctor's reaction when he finds out.",744
